"","cong","State","District","thomas_name","icpsr","Cong","year","st_name","cd","dem.x","majority","elected","female","afam","latino","votepct","dwnom1","meddist","majdist","deleg_size","speaker","chair","subchr","power","budget","seniority","state_leg","state_leg_prof","maj_leader","min_leader","south","south_dem","all_bills","all_aic","all_abc","all_pass","all_law","les","leslag","id","statecode","state","dist","name.x","partycode","dem.y","rep","cvp_appropriations","cvp_defense","cvp_veterans","cvp_foreignpolicy","cvp_economy","cvp_taxes","cvp_trade","cvp_finance","cvp_energy","cvp_environment","cvp_welfare","cvp_senior","cvp_education","cvp_housing","cvp_agriculture","cvp_labor","X","cd_fips","mrp_mean","mrp_sd","mrp_lower","mrp_upper","raw_mean","heterogeneity.sd","sample_size2","name.y","geo_name","state_fips","pres_2008"
"734",110,"NJ",10,"Payne, Donald",15619,110,2007,"NJ",10,1,1,1988,0,1,0,100,-0.686999977,0.50999999,0.280999988,13,0,0,1,0,0,10,0,0,0,0,0,0,14,3,3,3,1,1.311391234,0.016782688,15619,12,"NJ",10,"PAYNE",100,1,0,-0.1607144,-0.0833053,-0.0741816,-0.0731739,-0.0996729,-0.1007529,-0.2861229,-0.095749,-0.1116339,-0.1008203,-0.09109,-0.0231912,-0.1294616,-0.0536536,-0.1439548,-0.0382509,254,3410,-0.669570641,0.062970383,-0.79079107,-0.54148812,-0.728767057,0.990197731,378,"New Jersey","Congressional District 10 (110th Congress), New Jersey",34,0.845
"735",110,"NJ",11,"Frelinghuysen, Rodney",29541,110,2007,"NJ",11,0,0,1994,0,0,0,62,0.449000001,0.625999987,0.855000019,13,0,0,0,1,0,7,1,0.254999995,0,0,0,0,9,0,0,0,0,0.112802595,0.237754747,29541,12,"NJ",11,"FRELINGH",200,0,1,0.2939405,0.4643269,0.4523081,0.4306255,0.4894097,0.5321457,0.2857143,0.5333334,0.3933645,0.4216304,0.4275585,0.7090361,0.3532568,0.4078849,0.3810468,0.3302008,255,3411,0.024974289,0.04890558,-0.071930396,0.121253394,0.042101323,1.324122858,639,"New Jersey","Congressional District 11 (110th Congress), New Jersey",34,0.4375
"736",110,"NJ",12,"Holt, Rush",29923,110,2007,"NJ",12,1,1,1998,0,0,0,66,-0.588,0.411000013,0.181999996,13,0,0,0,0,0,5,0,0,0,0,0,0,49,3,4,2,0,1.388638616,0.517466247,29923,12,"NJ",12,"HOLT",100,1,0,-0.1386568,-0.0781571,-0.069627,-0.0703825,-0.0992064,-0.0919863,-0.2142857,-0.1111111,-0.0600537,-0.0504569,-0.0917492,-0.0231912,-0.0931774,-0.0690382,-0.0962259,-0.0510459,256,3412,-0.208981806,0.047831183,-0.294601564,-0.109503592,-0.235714566,1.282316749,633,"New Jersey","Congressional District 12 (110th Congress), New Jersey",34,0.563
"737",110,"NJ",13,"Sires, Albio",20542,110,2007,"NJ",13,1,1,2006,0,0,1,78,-0.398000002,0.221000001,0.007999999,13,0,0,0,0,0,1,1,0.244000003,0,0,0,0,11,8,6,5,2,1.282571197,0,20542,12,"NJ",13,"SIRES",100,1,0,-0.1359508,-0.0633629,-0.069721,-0.0534216,-0.0699644,-0.0807576,-0.2037337,-0.0854736,-0.066917,-0.0550635,-0.0877807,-0.0231912,-0.1107284,-0.065516,-0.1068789,-0.0465116,257,3413,-0.415961869,0.059805873,-0.532764853,-0.305768926,-0.411964092,1.166750197,408,"New Jersey","Congressional District 13 (110th Congress), New Jersey",34,0.724
"738",110,"NJ",2,"LoBiondo, Frank",29539,110,2007,"NJ",2,0,0,1994,0,0,0,62,0.257999986,0.434999973,0.663999975,13,0,0,0,0,0,7,1,0.254999995,0,0,0,0,10,1,0,0,0,0.212292746,0.83117044,29539,12,"NJ",2,"LOBIONDO",200,0,1,0.2170174,0.2990934,0.2535862,0.3577982,0.3929652,0.3708553,0.0237569,0.4888889,0.3069268,0.3165464,0.3738899,0.4768088,0.3337755,0.3155771,0.312865,0.255814,246,3402,-0.014239744,0.047460447,-0.106672425,0.085979,0.033523266,1.293497151,610,"New Jersey","Congressional District 2 (110th Congress), New Jersey",34,0.52
"739",110,"NJ",3,"Saxton, Jim",15112,110,2007,"NJ",3,0,0,1984,0,0,0,58,0.31400001,0.490999997,0.720000029,13,0,0,0,0,0,12,1,0.174999997,0,0,0,0,16,4,3,3,1,1.433441877,1.675682425,15112,12,"NJ",3,"SAXTON",200,0,1,0.2370963,0.3995307,0.3688246,0.3526385,0.4865769,0.4708371,0.2558684,0.553956,0.3518007,0.3753761,0.4186455,0.6434755,0.368821,0.380888,0.3810468,0.3584862,247,3403,-0.066455,0.046067653,-0.148877138,0.026393812,-0.086547845,1.298282494,729,"New Jersey","Congressional District 3 (110th Congress), New Jersey",34,0.5075
"740",110,"NJ",4,"Smith, Christopher",14863,110,2007,"NJ",4,0,0,1980,0,0,0,66,0.264999986,0.441999972,0.671000004,13,0,0,0,0,0,14,0,0,0,0,0,0,25,5,5,3,0,1.44167006,6.31003809,14863,12,"NJ",4,"SMITH",200,0,1,0.1737559,0.3098173,0.2343554,0.2943625,0.3877617,0.3062404,0.1039587,0.4143555,0.289746,0.3030045,0.3066463,0.4768088,0.2794943,0.214527,0.2219559,0.268575,248,3404,-0.05238785,0.049035393,-0.1418776,0.042784115,-0.096812988,1.296512204,616,"New Jersey","Congressional District 4 (110th Congress), New Jersey",34,0.4575
"741",110,"NJ",5,"Garrett, Scott",20336,110,2007,"NJ",5,0,0,2002,0,0,0,55,0.771000028,0.948000014,1.177000046,13,0,0,0,0,1,3,1,0.319999993,0,0,0,0,27,1,2,2,0,1.064630508,1.015109181,20336,12,"NJ",5,"GARRETT",200,0,1,0.5999222,0.5888212,0.5293751,0.5652664,0.649199,0.693436,0.6428571,0.6644531,0.4911314,0.4798283,0.5277289,0.8101422,0.4777746,0.5425102,0.6537741,0.4186047,249,3405,-0.026455669,0.048339351,-0.116541562,0.070573241,-0.03120323,1.32679809,641,"New Jersey","Congressional District 5 (110th Congress), New Jersey",34,0.4425
"742",110,"NJ",6,"Pallone, Frank",15454,110,2007,"NJ",6,1,1,1988,0,0,0,69,-0.614000022,0.437000036,0.208000019,13,0,0,1,0,0,10,1,0.254999995,0,0,0,0,37,6,7,4,2,2.641484737,0.789960384,15454,12,"NJ",6,"PALLONE",100,1,0,-0.1509007,-0.0841402,-0.0733369,-0.0366972,-0.0895886,-0.0774835,-0.1811545,-0.0888889,-0.0849319,-0.0795575,-0.1016627,-0.0231912,-0.1411087,-0.0634244,-0.1189532,-0.0697674,250,3406,-0.243710253,0.048788758,-0.338463149,-0.152664505,-0.236126179,1.282728818,586,"New Jersey","Congressional District 6 (110th Congress), New Jersey",34,0.588
"743",110,"NJ",7,"Ferguson, Mike",20127,110,2007,"NJ",7,0,0,2000,0,0,0,49,0.317999989,0.494999975,0.723999977,13,0,0,0,0,0,4,0,0,0,0,0,0,20,0,0,0,0,0.25067243,0.886790693,20127,12,"NJ",7,"FERGUSON",200,0,1,0.2069329,0.3812303,0.3971973,0.3532283,0.4513648,0.393858,0.4615616,0.480884,0.3323117,0.3410766,0.3812131,0.3954825,0.3371288,0.3265798,0.3705845,0.2615733,251,3407,-0.045400742,0.050902665,-0.139224674,0.055176147,-0.070982778,1.329014862,581,"New Jersey","Congressional District 7 (110th Congress), New Jersey",34,0.4925
"744",110,"NJ",8,"Pascrell, Bill",29741,110,2007,"NJ",8,1,1,1996,0,0,0,71,-0.423999995,0.246999994,0.017999995,13,0,0,0,1,0,6,1,0.319999993,0,0,0,0,29,3,3,2,0,1.056067348,0.307682604,29741,12,"NJ",8,"PASCRELL",100,1,0,-0.1402293,-0.0630728,-0.0653324,-0.0580289,-0.1027491,-0.0850972,-0.2762431,-0.1187975,-0.0532759,-0.0579176,-0.1087741,-0.0231912,-0.1386548,-0.0850382,-0.0930233,-0.0510677,252,3408,-0.377635798,0.057131467,-0.482832851,-0.262082408,-0.392906222,1.246817554,498,"New Jersey","Congressional District 8 (110th Congress), New Jersey",34,0.613
"745",110,"NJ",9,"Rothman, Steven",29742,110,2007,"NJ",9,1,1,1996,0,0,0,71,-0.430000007,0.253000021,0.024000008,13,0,0,0,1,0,6,0,0,0,0,0,0,13,2,1,1,0,0.506748557,0.142652854,29742,12,"NJ",9,"ROTHMAN",100,1,0,-0.1373141,-0.0698224,-0.0636087,-0.0671351,-0.0725608,-0.0961408,-0.2037337,-0.0666667,-0.0777956,-0.060833,-0.0906807,-0.0231912,-0.1041655,-0.0606542,-0.1031063,-0.0038282,253,3409,-0.1851767,0.054518204,-0.296195276,-0.076338113,-0.209519497,1.295131169,526,"New Jersey","Congressional District 9 (110th Congress), New Jersey",34,0.603
"746",110,"NM",1,"Wilson, Heather",29779,110,2007,"NM",1,0,0,1998,1,0,0,50,0.363000005,0.540000021,0.768999994,3,0,0,0,0,0,5,0,0,0,0,0,0,28,0,1,1,0,0.52083987,2.611171484,29779,66,"NM",1,"WILSON",200,0,1,0.3330007,0.4637051,0.4047441,0.4516236,0.513216,0.5188286,0.3114451,0.5333334,0.3649762,0.4055146,0.4097669,0.5954825,0.374693,0.3309618,0.4468283,0.3255814,258,3501,-0.210745963,0.043333455,-0.294776511,-0.128321677,-0.204423656,1.438272684,839,"New Mexico","Congressional District 1 (110th Congress), New Mexico",35,0.5575
"747",110,"NM",2,"Pearce, Stevan",20337,110,2007,"NM",2,0,0,2002,0,0,0,59,0.559000015,0.736000001,0.965000033,3,0,0,0,0,0,3,1,0.052999999,0,0,0,0,35,5,4,1,0,1.299081445,3.244116783,20337,66,"NM",2,"PEARCE",200,0,1,0.5345563,0.5104203,0.4651247,0.5350057,0.5860412,0.4998876,0.6428571,0.5966894,0.4372891,0.467981,0.4987685,0.8101422,0.4397988,0.5064039,0.5855923,0.3773811,259,3502,0.090543296,0.050147513,-0.002244742,0.191639666,0.148216621,1.321047242,636,"New Mexico","Congressional District 2 (110th Congress), New Mexico",35,0.4545
"748",110,"NM",3,"Udall, Tom",29924,110,2007,"NM",3,1,1,1998,0,0,0,75,-0.492000014,0.315000027,0.08600001,3,0,0,0,1,0,5,0,0,0,0,0,0,24,9,7,7,2,2.523695946,2.377233267,29924,66,"NM",3,"UDALL",100,1,0,-0.1359999,-0.0702245,-0.0739213,-0.0717572,-0.0679547,-0.0484995,-0.0714286,-0.0666667,-0.0635536,-0.0473321,-0.0942114,-0.0231912,-0.1153961,-0.0981272,-0.1474162,-0.0330779,260,3503,-0.127896467,0.047837735,-0.221532449,-0.035321671,-0.136067734,1.342784004,632,"New Mexico","Congressional District 3 (110th Congress), New Mexico",35,0.5805
"749",110,"NV",1,"Berkley, Shelley",29922,110,2007,"NV",1,1,1,1998,1,0,0,65,-0.337000012,0.160000011,0.068999991,3,0,0,0,1,0,5,1,0.160999998,0,0,0,0,20,2,1,1,0,0.604510844,0.317575306,29922,65,"NV",1,"BERKLEY",100,1,0,-0.1095342,-0.0550859,-0.0593295,-0.0520084,-0.0553454,-0.0104209,-0.2164186,-0.0822615,-0.0426099,-0.0325092,-0.0711831,-0.0231912,-0.0885226,-0.0529839,-0.0962259,0.0078299,240,3201,-0.03105913,0.044706622,-0.116056089,0.057700359,0.016789233,1.286669173,706,"Nevada","Congressional District 1 (110th Congress), Nevada",32,0.6145
"750",110,"NV",2,"Heller, Dean",20730,110,2007,"NV",2,0,0,2006,0,0,0,50,0.545000017,0.722000003,0.951000035,3,0,0,0,0,0,1,1,0.137999997,0,0,0,0,10,4,3,3,0,1.01293838,NA,20730,65,"NV",2,"HELLER",200,0,1,0.5619517,0.5028141,0.4510933,0.5217637,0.5685654,0.5321457,0.5,0.6,0.4149446,0.456522,0.4578837,0.6434755,0.3865901,0.4472721,0.5401378,0.3488372,241,3202,0.109366189,0.038739577,0.028944606,0.181319264,0.123984433,1.381163893,1073,"Nevada","Congressional District 2 (110th Congress), Nevada",32,0.459
"751",110,"NV",3,"Porter, Jon",20334,110,2007,"NV",3,0,0,2002,0,0,0,48,0.324000001,0.500999987,0.730000019,3,0,0,0,1,1,3,1,0.160999998,0,0,0,0,12,2,5,4,0,0.826838374,2.375572681,20334,65,"NV",3,"PORTER",200,0,1,0.2738957,0.3977529,0.3497401,0.4088859,0.4359837,0.4910625,0.3571429,0.3917258,0.3286196,0.3734593,0.3870843,0.4768088,0.3397756,0.3099342,0.3583196,0.255814,242,3203,0.036148658,0.044780474,-0.046897766,0.124629257,0.038730488,1.36530024,807,"Nevada","Congressional District 3 (110th Congress), Nevada",32,0.528
"752",110,"NY",1,"Bishop, Timothy",20338,110,2007,"NY",1,1,1,2002,0,0,0,62,-0.384000003,0.207000002,0.021999996,29,0,0,0,0,1,3,0,0,0,0,0,0,11,3,3,2,0,0.84048903,0.574426711,20338,13,"NY",1,"BISHOP",100,1,0,-0.134631,-0.0721641,-0.0733369,-0.0463662,-0.0801703,-0.0576555,-0.2164186,-0.0888889,-0.0643356,-0.0574354,-0.0807812,-0.0231912,-0.0800765,-0.0805139,-0.1189532,-0.0465116,261,3601,-0.196743302,0.048994062,-0.291612604,-0.102183722,-0.216826333,1.2785118,639,"New York","Congressional District 1 (110th Congress), New York",36,0.51
"753",110,"NY",10,"Towns, Edolphus",15072,110,2007,"NY",10,1,1,1982,0,1,0,92,-0.492000014,0.315000027,0.08600001,29,0,0,1,0,0,13,0,0,0,0,0,0,41,6,7,7,2,2.262392521,0.15104419,15072,13,"NY",10,"TOWNS",100,1,0,-0.146053,-0.0886784,-0.0969688,-0.0606095,-0.100644,-0.0756042,-0.20567,-0.1377782,-0.0927632,-0.0940406,-0.1182619,-0.0045175,-0.127908,-0.1097702,-0.1416804,-0.0402344,270,3610,-0.821749351,0.064269348,-0.947179969,-0.696588094,-0.705057487,1.030577653,367,"New York","Congressional District 10 (110th Congress), New York",36,0.8895
"754",110,"NY",11,"Clarke, Yvette",20733,110,2007,"NY",11,1,1,2006,1,1,0,90,-0.656000018,0.479000032,0.25000003,29,0,0,0,0,0,1,0,0,0,0,0,0,8,1,1,1,0,0.367150843,NA,20733,13,"NY",11,"CLARKE",100,1,0,-0.1642775,-0.0660896,-0.0642956,-0.06468,-0.1083747,-0.1130157,-0.2066998,-0.1333333,-0.0729138,-0.074814,-0.1014782,-0.0231912,-0.1255938,-0.0902657,-0.0517254,-0.0697674,271,3611,-1.014561214,0.054528863,-1.118551616,-0.911845369,-0.957962737,1.035328457,468,"New York","Congressional District 11 (110th Congress), New York",36,0.8895
"755",110,"NY",12,"Velazquez, Nydia",29378,110,2007,"NY",12,1,1,1992,1,0,1,90,-0.574999988,0.398000002,0.168999985,29,0,1,0,0,0,8,0,0,0,0,0,0,37,5,6,6,1,2.32338047,0.167826876,29378,13,"NY",12,"VELAZQUE",100,1,0,-0.1483672,-0.0811895,-0.0825445,-0.0533121,-0.1030105,-0.0828778,-0.2142857,-0.1333333,-0.0957266,-0.0791319,-0.1139716,-0.0231912,-0.1458534,-0.0924104,-0.1263622,-0.0465116,272,3612,-0.780101652,0.075880803,-0.9221988,-0.632148758,-0.819970846,1.148809808,249,"New York","Congressional District 12 (110th Congress), New York",36,0.8385
"756",110,"NY",13,"Fossella, Vito",29773,110,2007,"NY",13,0,0,1997,0,0,0,57,0.507000029,0.684000015,0.913000047,29,0,0,0,0,0,6,0,0,0,0,0,0,18,0,0,0,0,0.22560519,0.970039785,29773,13,"NY",13,"FOSSELLA",200,0,1,0.5130171,0.4933002,0.4229391,0.5285546,0.5283324,0.5792832,0.4759444,0.5333334,0.4349989,0.4388825,0.4321198,0.6434755,0.3981284,0.4003818,0.5567937,0.3255814,273,3613,-0.24260495,0.06706596,-0.373124145,-0.103051801,-0.261230375,1.259822492,393,"New York","Congressional District 13 (110th Congress), New York",36,0.47
"757",110,"NY",14,"Maloney, Carolyn",29379,110,2007,"NY",14,1,1,1992,1,0,0,84,-0.442000002,0.265000015,0.036000002,29,0,0,1,0,0,8,0,0,0,0,0,0,74,12,11,8,2,4.707746506,0.897873819,29379,13,"NY",14,"MALONEY",100,1,0,-0.1409767,-0.0773364,-0.0837837,-0.0574905,-0.0929119,-0.0512608,-0.2164186,-0.0963141,-0.0615141,-0.0494351,-0.103095,-0.0231912,-0.130096,-0.0967015,-0.1416804,-0.0511903,274,3614,-0.672274997,0.047676693,-0.762175683,-0.580309519,-0.740776709,1.174940829,648,"New York","Congressional District 14 (110th Congress), New York",36,0.7675
"758",110,"NY",15,"Rangel, Charles",13035,110,2007,"NY",15,1,1,1970,0,1,0,94,-0.493000001,0.316000015,0.086999997,29,0,1,0,1,0,19,1,0.407000005,0,0,0,0,61,19,37,33,14,18.68638611,0.63244921,13035,13,"NY",15,"RANGEL",100,1,0,-0.1342839,-0.0647908,-0.0696342,-0.04934,-0.087984,-0.0632845,-0.2103236,-0.116485,-0.0542497,-0.0554298,-0.115584,-0.0231912,-0.1419911,-0.0988839,-0.1412525,-0.051238,275,3615,-1.001537787,0.058472372,-1.106945426,-0.889618967,-0.973395228,0.989505404,389,"New York","Congressional District 15 (110th Congress), New York",36,0.924
"759",110,"NY",16,"Serrano, Jose",29134,110,2007,"NY",16,1,1,1990,0,0,1,95,-0.519999981,0.342999995,0.113999978,29,0,0,1,1,0,9,1,0.658999979,0,0,0,0,19,3,3,1,0,1.303536057,0.18181245,29134,13,"NY",16,"SERRANO",100,1,0,-0.1487864,-0.0781276,-0.0570948,-0.0642202,-0.0951119,-0.0747069,-0.2142857,-0.1111111,-0.082744,-0.0795579,-0.1110017,-0.0231912,-0.1134099,-0.1151921,-0.1416804,-0.0072448,276,3616,-0.639935046,0.072598062,-0.7701439,-0.498396775,-0.637168518,1.036831813,280,"New York","Congressional District 16 (110th Congress), New York",36,0.9245
"760",110,"NY",17,"Engel, Eliot",15603,110,2007,"NY",17,1,1,1988,0,0,0,76,-0.377999991,0.20099999,0.028000008,29,0,0,1,0,0,10,1,0.658999979,0,0,0,0,26,7,7,7,2,2.230909824,0.354111463,15603,13,"NY",17,"ENGEL",100,1,0,-0.1447676,-0.0661272,-0.0718608,-0.0540272,-0.0828134,-0.0565307,-0.2142857,-0.0934457,-0.0631342,-0.0688853,-0.0936527,-0.0231912,-0.0678529,-0.0782156,-0.1123081,-0.0445574,277,3617,-0.556746573,0.057069133,-0.660792963,-0.442818695,-0.573841913,1.188458846,458,"New York","Congressional District 17 (110th Congress), New York",36,0.6950001
"761",110,"NY",18,"Lowey, Nita",15612,110,2007,"NY",18,1,1,1988,1,0,0,71,-0.42899999,0.252000004,0.022999991,29,0,0,1,1,0,10,0,0,0,0,0,0,51,7,7,7,4,3.573302746,0.809506059,15612,13,"NY",18,"LOWEY",100,1,0,-0.1463733,-0.0800689,-0.0863184,-0.0531032,-0.0808211,-0.0422709,-0.2142857,-0.0888889,-0.0586004,-0.0481046,-0.1092853,-0.0231912,-0.1343162,-0.1025498,-0.1416804,-0.0465116,278,3618,-0.444212977,0.054110585,-0.55491213,-0.328787124,-0.512532102,1.319375678,501,"New York","Congressional District 18 (110th Congress), New York",36,0.6
"762",110,"NY",19,"Hall, John",20734,110,2007,"NY",19,1,1,2006,0,0,0,51,-0.388999999,0.211999997,0.017000001,29,0,0,1,0,0,1,0,0,0,0,0,0,20,7,5,4,2,1.841771245,NA,20734,13,"NY",19,"HALL",100,1,0,-0.1113502,-0.0797823,-0.0733369,-0.0429374,-0.0846644,-0.0807576,-0.2142857,-0.1111111,-0.0516933,-0.0567111,-0.071428,-0.003135,-0.0800765,-0.0573019,-0.1189532,-0.0465116,279,3619,-0.147192847,0.050648854,-0.242704227,-0.051844802,-0.168925987,1.315475028,621,"New York","Congressional District 19 (110th Congress), New York",36,0.485
"763",110,"NY",2,"Israel, Steve",20129,110,2007,"NY",2,1,1,2000,0,0,0,70,-0.319999993,0.142999992,0.08600001,29,0,0,0,1,0,4,0,0,0,0,0,0,28,1,0,0,0,0.437897921,0.251740336,20129,13,"NY",2,"ISRAEL",100,1,0,-0.1285554,-0.0679118,-0.0588561,-0.0304052,-0.0767567,-0.0358842,-0.2142857,-0.0767867,-0.0572442,-0.0509526,-0.0846311,-0.0231912,-0.075865,-0.0765374,-0.1484098,-0.0511903,262,3602,-0.198097408,0.054736318,-0.304590914,-0.093145566,-0.219838033,1.264585839,466,"New York","Congressional District 2 (110th Congress), New York",36,0.5535
"764",110,"NY",20,"Gillibrand, Kirsten",20735,110,2007,"NY",20,1,1,2006,1,0,0,53,-0.232999995,0.055999994,0.173000008,29,0,0,0,0,0,1,0,0,0,0,0,0,9,0,1,1,0,0.292727947,NA,20735,13,"NY",20,"GILLIBRAND",100,1,0,-0.0410086,-0.0479519,0.0191699,-0.0198303,-0.0125414,-0.0462875,0.0714286,-0.0222222,-0.0079255,-0.0155208,-0.0365271,-0.0231912,-0.0290358,-0.0228844,-0.005533,0.0379517,280,3620,-0.134152725,0.047912247,-0.22521772,-0.042876677,-0.157705211,1.373873394,758,"New York","Congressional District 20 (110th Congress), New York",36,0.4875
"765",110,"NY",21,"McNulty, Michael",15614,110,2007,"NY",21,1,1,1988,0,0,0,72,-0.5,0.323000014,0.093999997,29,0,0,1,1,0,10,1,0.658999979,0,0,0,0,5,1,1,0,0,0.231523529,0.100696132,15614,13,"NY",21,"MCNULTY",100,1,0,-0.1385176,-0.0763269,-0.0838988,-0.0435304,-0.0801793,-0.016449,-0.2163633,-0.1081707,-0.0721039,-0.0980058,-0.0720001,-0.0231912,-0.0466376,-0.0837815,-0.1391926,-0.0536887,281,3621,-0.288916946,0.045162697,-0.378414087,-0.202396593,-0.288481126,1.278321923,774,"New York","Congressional District 21 (110th Congress), New York",36,0.5765
"766",110,"NY",22,"Hinchey, Maurice",29380,110,2007,"NY",22,1,1,1992,0,0,0,100,-0.685000002,0.508000016,0.279000014,29,0,0,0,1,0,8,1,0.658999979,0,0,0,0,19,2,2,2,0,0.771902561,0.265725881,29380,13,"NY",22,"HINCHEY",100,1,0,-0.1634178,-0.099638,-0.0925676,-0.0686216,-0.0944493,-0.0973055,-0.2142857,-0.113267,-0.0942845,-0.0837014,-0.1325026,-0.0231912,-0.1181779,-0.0996733,-0.1189532,-0.0510459,282,3622,-0.3777457,0.042028342,-0.457141311,-0.297801311,-0.38776189,1.271144795,823,"New York","Congressional District 22 (110th Congress), New York",36,0.5735
"767",110,"NY",23,"McHugh, John",39316,110,2007,"NY",23,0,0,1992,0,0,0,63,0.280000001,0.456999987,0.68599999,29,0,0,0,0,0,8,1,0.658999979,0,0,0,0,26,1,1,0,0,0.484702677,0.99832654,39316,13,"NY",23,"MCHUGH",200,0,1,0.2574031,0.3853137,0.4319244,0.3824892,0.4679083,0.5080137,0.2857143,0.5333334,0.3125284,0.3335481,0.4123568,0.6434755,0.3966103,0.3001925,0.3298641,0.255814,283,3623,-0.111736741,0.044729611,-0.197867402,-0.025988622,-0.118734298,1.230578483,699,"New York","Congressional District 23 (110th Congress), New York",36,0.5025
"768",110,"NY",24,"Arcuri, Michael",20736,110,2007,"NY",24,1,1,2006,0,0,0,54,-0.333999991,0.15699999,0.072000012,29,0,0,0,1,0,1,0,0,0,0,0,0,6,1,1,1,1,0.187611565,NA,20736,13,"NY",24,"ARCURI",100,1,0,-0.1070081,-0.0601881,-0.0541061,-0.0458716,-0.0661459,-0.0484995,-0.2142857,-0.0888889,-0.0517526,-0.0535835,-0.0824303,-0.0231912,-0.0800765,-0.0844228,-0.1157188,-0.0465116,284,3624,-0.186937517,0.044673819,-0.271385962,-0.098522123,-0.206957378,1.288955232,726,"New York","Congressional District 24 (110th Congress), New York",36,0.4925
"769",110,"NY",25,"Walsh, James",15630,110,2007,"NY",25,0,0,1988,0,0,0,51,0.326999992,0.504000008,0.73299998,29,0,0,0,1,0,10,0,0,0,0,0,0,6,1,0,0,0,0.122050665,2.701531172,15630,13,"NY",25,"WALSH",200,0,1,0.2336808,0.4086713,0.4296558,0.3657399,0.4340779,0.4891877,0.4485826,0.3675769,0.3249275,0.3775257,0.3785254,0.7579877,0.314876,0.2802319,0.312865,0.255814,285,3625,-0.206863722,0.047133729,-0.294538708,-0.111925171,-0.232436409,1.302807482,727,"New York","Congressional District 25 (110th Congress), New York",36,0.538
"770",110,"NY",26,"Reynolds, Thomas",29928,110,2007,"NY",26,0,0,1998,0,0,0,52,0.481999993,0.658999979,0.888000011,29,0,0,0,1,0,5,1,0.514999986,0,0,0,0,20,0,0,0,0,0.25067243,0.904520392,29928,13,"NY",26,"REYNOLDS",200,0,1,0.4054057,0.4816999,0.4676531,0.4835562,0.5360898,0.564159,0.5714285,0.5777778,0.4067433,0.4373879,0.4220104,0.5954825,0.4096084,0.3678505,0.5412756,0.3488372,286,3626,0.001960704,0.043895398,-0.083040546,0.091728081,-0.01327982,1.314450662,786,"New York","Congressional District 26 (110th Congress), New York",36,0.454
"771",110,"NY",27,"Higgins, Brian",20519,110,2007,"NY",27,1,1,2004,0,0,0,79,-0.349999994,0.172999993,0.056000005,29,0,0,0,0,0,2,1,0.479999989,0,0,0,0,10,1,1,1,0,0.16868569,0.155799806,20519,13,"NY",27,"HIGGINS",100,1,0,-0.1318541,-0.062962,-0.0541061,-0.0476041,-0.0631726,-0.0445641,-0.2142857,-0.0722422,-0.053666,-0.0503166,-0.086143,-0.0231912,-0.0973693,-0.0830382,-0.1204009,-0.0560253,287,3627,-0.19901642,0.046912201,-0.289104235,-0.105796285,-0.239707338,1.234781187,687,"New York","Congressional District 27 (110th Congress), New York",36,0.546
"772",110,"NY",28,"Slaughter, Louise",15444,110,2007,"NY",28,1,1,1986,1,0,0,73,-0.64200002,0.465000033,0.236000016,29,0,1,0,1,0,11,1,0.407000005,0,0,0,0,17,3,2,1,1,1.70578444,0.321668178,15444,13,"NY",28,"SLAUGHTE",100,1,0,-0.1654053,-0.0690251,-0.0691511,-0.0656757,-0.1112307,-0.0727964,-0.2164186,-0.1381366,-0.0863501,-0.0842532,-0.0976521,-0.0231912,-0.1098091,-0.080094,-0.1221747,-0.0697674,288,3628,-0.342844036,0.049329037,-0.434543556,-0.246141526,-0.283637284,1.26583279,601,"New York","Congressional District 28 (110th Congress), New York",36,0.6665
"773",110,"NY",29,"Kuhl, John",20520,110,2007,"NY",29,0,0,2004,0,0,0,51,0.377999991,0.555000007,0.783999979,29,0,0,0,0,0,2,1,0.479999989,0,0,0,0,12,0,0,0,0,0.150403455,0.633984685,20520,13,"NY",29,"KUHL",200,0,1,0.3215672,0.4579377,0.4266631,0.412844,0.4876594,0.4998876,0.2857143,0.5333334,0.3595264,0.3839735,0.4080297,0.4768088,0.4277817,0.2938358,0.4037741,0.372093,289,3629,-0.031310924,0.045236614,-0.118782198,0.059842838,-0.061449141,1.317235147,822,"New York","Congressional District 29 (110th Congress), New York",36,0.457
"774",110,"NY",3,"King, Peter",29375,110,2007,"NY",3,0,0,1992,0,0,0,56,0.375,0.551999986,0.781000018,29,0,0,0,0,0,8,0,0,0,0,0,0,34,2,3,3,0,1.109751582,3.297112703,29375,13,"NY",3,"KING",200,0,1,0.3349358,0.4461739,0.4377397,0.4508899,0.5020022,0.5644037,0.5,0.4806643,0.3659853,0.3937476,0.4597548,0.6434755,0.3865901,0.4243591,0.4265014,0.3060947,263,3603,-0.216214508,0.050979112,-0.317354575,-0.11610765,-0.229868719,1.325015948,551,"New York","Congressional District 3 (110th Congress), New York",36,0.475
